filename,width,height,class,xmin,ymin,xmax,ymax
000000000943.jpg,640,360,person,367.3,0.81,454.86,120
000000000943.jpg,640,360,person,71.19,0.56,163.42,146.18
000000000960.jpg,427,640,person,5.75,0,353.8,640
000000000960.jpg,427,640,person,1.44,253.12,122.25,629.93
000000000960.jpg,427,640,person,24.6,62.23,136.64,192.53
000000000960.jpg,427,640,person,1.58,153.28,74.27,267.06
000000000960.jpg,427,640,person,325.79,163.52,427,640
000000000962.jpg,427,640,person,25.89,155.33,382.56,638.56
000000000962.jpg,427,640,sports ball,346.34,331.25,371.29,355.24
000000000965.jpg,640,480,person,2.16,110.02,639.64,474.61
000000000969.jpg,425,640,sports ball,252.88,271.62,271.31,290.41
000000000969.jpg,425,640,person,188.22,263.81,289.74,474.8
000000000969.jpg,425,640,person,89.77,357.4,256,630.03
000000000974.jpg,334,500,person,171.91,51.76,270.79,197.83
000000000974.jpg,334,500,person,143.11,50.09,176.4,139.39
000000000974.jpg,334,500,person,106.9,46.19,153.69,108.57
000000000974.jpg,334,500,person,71.91,59.55,165.17,192.13
000000000984.jpg,480,640,person,2.88,135.5,472.79,635.68
000000000985.jpg,640,426,person,399.37,220.88,435.01,290.74
000000000985.jpg,640,426,person,384.96,202.97,417.99,234.73
000000000985.jpg,640,426,person,201.03,163.53,215.31,195.35
000000000985.jpg,640,426,person,361.1,203.87,384.69,235.14
000000000985.jpg,640,426,person,378.55,243.22,399.72,292.62
000000000985.jpg,640,426,person,377.07,157.42,390.85,196.79
000000000985.jpg,640,426,person,361.95,265.03,384.41,291.77
000000000985.jpg,640,426,person,407.98,159.82,415.68,175.49
000000000985.jpg,640,426,person,339.16,223.69,359.07,258.57
000000000985.jpg,640,426,person,345.24,266.69,366.52,293.41
000000000985.jpg,640,426,person,430.76,159.23,449.46,197.34
000000000985.jpg,640,426,person,304.63,231.59,340.11,292.97
000000000985.jpg,640,426,person,386.58,226.31,406.19,268.23
000000000985.jpg,640,426,person,159,154,442,298
000000000987.jpg,640,480,cup,592.31,83.9,640,135.4
000000000987.jpg,640,480,cup,90.35,76.68,132.46,128.61
000000000987.jpg,640,480,cup,39.9,88.52,88.52,149.61
000000000999.jpg,640,347,person,0,0,197.73,301.28
000000000999.jpg,640,347,person,254.78,100.43,618.19,298.15
000000001006.jpg,427,640,person,96.58,61.98,317.12,583.78
000000001006.jpg,427,640,person,127.92,36.5,207.22,163.48
000000001011.jpg,640,480,person,228.91,204.47,273.17,266.39
000000001011.jpg,640,480,person,241.51,291.94,278.07,358.85
000000001011.jpg,640,480,person,190.13,380.04,244.41,448.45
000000001011.jpg,640,480,person,458.42,273.33,515.8,346.65
000000001011.jpg,640,480,person,475.42,189.52,505.79,259.39
000000001011.jpg,640,480,person,101.35,171.8,154.63,247.69
000000001011.jpg,640,480,person,74.48,196.73,114.24,256.29
000000001011.jpg,640,480,person,439.69,215.19,483.75,281.29
000000001011.jpg,640,480,person,86.11,227.22,122.9,291.82
000000001014.jpg,640,480,person,229.19,195.68,347.03,480
000000001014.jpg,640,480,person,80,217.3,209.73,477.84
000000001014.jpg,640,480,person,329.39,168.76,437.74,473.23
000000001014.jpg,640,480,sports ball,88.96,443.07,97.14,453.24
000000001014.jpg,640,480,sports ball,97.99,430.01,106.8,439.01
000000001053.jpg,640,419,person,335.45,147.64,383.99,217.47
000000001053.jpg,640,419,person,103.57,154.42,160.07,230.69
000000001053.jpg,640,419,person,186.68,154.85,228.8,215.29
000000001053.jpg,640,419,person,53.95,160.49,103.84,218.94
000000001053.jpg,640,419,person,477.51,144.12,518.65,217.5
000000001089.jpg,640,573,person,63.09,75.97,566.56,573
000000001089.jpg,640,573,cup,283.44,488.74,369.23,573
000000001098.jpg,640,532,person,35.47,1.22,383.27,414.24
000000001102.jpg,424,640,person,175.83,378.2,207.11,449.69
000000001107.jpg,640,424,person,308.17,332.38,355.05,424
000000001107.jpg,640,424,person,0.23,371.19,19.52,424
000000001108.jpg,640,453,person,346.21,61.6,545.55,219.78
000000001144.jpg,640,480,person,162.68,66.33,251.81,152.49
000000001144.jpg,640,480,person,543,43.75,586.69,128.87
000000001145.jpg,640,480,person,45.3,54.2,256.72,474.88
000000001145.jpg,640,480,person,40.45,127.73,60.97,177.33
000000001145.jpg,640,480,cup,326.76,278.37,356.18,316.23
000000001145.jpg,640,480,cup,267.73,312.44,306.04,378.32
000000001145.jpg,640,480,cup,265.08,293.25,300.74,348.39
000000001146.jpg,427,640,person,0,0,312.05,640
000000001149.jpg,640,427,person,287.87,19.19,396.29,354.07
000000001149.jpg,640,427,person,503.69,42.2,570.11,331.98
000000001149.jpg,640,427,person,388.42,48.44,485.08,354.17
000000001149.jpg,640,427,person,547.58,30.43,639.26,364.05
000000001149.jpg,640,427,person,105.42,46.07,218.78,210.94
000000001149.jpg,640,427,person,480.95,74.28,520.09,233.54
000000001149.jpg,640,427,person,433.02,53.96,493.25,151.74
000000001149.jpg,640,427,person,246.75,28.5,334.31,271.2
000000001149.jpg,640,427,person,121.65,64.12,147.87,88.01
000000001149.jpg,640,427,person,41.54,100.11,63.91,153.61
000000001149.jpg,640,427,person,56.05,96.45,79.85,153.26
000000001149.jpg,640,427,person,458.78,79.11,474.75,91.53
000000001164.jpg,640,427,person,252.42,141.79,405.63,293.35
000000001164.jpg,640,427,person,336.8,34.44,452.91,210.94
000000001176.jpg,426,640,person,188.59,270.19,244.68,379.37
000000001176.jpg,426,640,person,88.96,328.67,111.06,393.01
000000001176.jpg,426,640,person,68.67,348.39,88.23,397.03
000000001176.jpg,426,640,person,58.32,352.65,70.5,381.27
000000001176.jpg,426,640,person,180.37,340.8,193.2,369.93
000000001176.jpg,426,640,person,171.86,342.56,184.62,371.95
000000001176.jpg,426,640,person,159.97,352.63,169.14,370.42
000000001176.jpg,426,640,person,29.92,371.33,47.36,397.22
000000001176.jpg,426,640,person,39.35,354.18,51.99,381.73
000000001176.jpg,426,640,person,85.51,350.87,94.24,376.75
000000001176.jpg,426,640,person,115.09,360.09,121.36,373.76
000000001176.jpg,426,640,person,125.27,357.01,130.18,370.99
000000001176.jpg,426,640,person,28.68,358.47,39.52,373.03
000000001176.jpg,426,640,person,368,306,385,341
000000001180.jpg,426,640,person,134.05,118.2,304.14,420.9
000000001180.jpg,426,640,person,0,248.38,50.58,464.77
000000001180.jpg,426,640,person,31.96,238.66,121.27,438.97
000000001180.jpg,426,640,person,371.44,226.55,425.45,388.56
000000001183.jpg,640,480,person,22.45,39.55,229.84,473.59
000000001200.jpg,480,640,person,272.01,572.24,289.98,608.47
000000001200.jpg,480,640,person,365.06,563.42,376.7,603.37
000000001200.jpg,480,640,person,244.74,570.77,261.12,608.18
000000001204.jpg,480,640,person,77.49,100.62,429.06,632.99
000000001204.jpg,480,640,person,391.42,254.76,418.07,327.61
000000001204.jpg,480,640,person,55.96,285.1,109.12,401.67
000000001204.jpg,480,640,person,2.88,334.38,59.68,425.71
000000001204.jpg,480,640,person,104.93,301,131.3,344.77
000000001204.jpg,480,640,person,35.41,311.72,75.74,382.02
000000001204.jpg,480,640,person,437.66,226.6,480,433.57
000000001204.jpg,480,640,person,166.38,297.93,190.95,326.77
000000001204.jpg,480,640,person,171.77,319.43,192.21,369.57
000000001204.jpg,480,640,person,110.72,339.36,142.76,390.55
000000001204.jpg,480,640,person,109.54,305.4,153.77,362.19
000000001204.jpg,480,640,person,129.49,299.68,152.21,344.47
000000001204.jpg,480,640,person,138.63,325.31,185.55,399.63
000000001216.jpg,640,435,person,69.4,118.96,136.85,259.72
000000001232.jpg,640,463,person,350.79,267.36,408.18,332.79
000000001232.jpg,640,463,person,344.24,143.94,374.85,181.63
000000001232.jpg,640,463,person,364.26,348.66,412.7,412.88
000000001237.jpg,640,522,person,54.2,35.06,513.75,499.32
000000001237.jpg,640,522,person,24.63,71.2,168.92,192.02
000000001237.jpg,640,522,person,386.22,0,553.38,232.24
000000001237.jpg,640,522,person,554.84,137.24,640,260.41
000000001237.jpg,640,522,person,0.25,141.57,31.76,182.35
000000001237.jpg,640,522,person,33.79,142.53,65.2,168.71
000000001237.jpg,640,522,person,1.36,71.63,55.59,287.21
000000001237.jpg,640,522,person,503.02,225.07,639.96,370.15
000000001244.jpg,640,479,person,476.96,326.55,526.53,406.79
000000001270.jpg,640,480,person,381.54,210.99,459.64,402.71
000000001270.jpg,640,480,person,472.43,125.41,553.51,274.59
000000001270.jpg,640,480,person,333.19,77.07,373.15,225.14
000000001270.jpg,640,480,person,114.29,175.35,198.1,407.18
000000001270.jpg,640,480,person,126.9,126.19,189.06,225.6
000000001270.jpg,640,480,person,197.43,132.14,279.21,224.48
000000001270.jpg,640,480,person,291.43,139.63,345.44,238.84
000000001270.jpg,640,480,person,45.63,145.97,142.69,394.46
000000001270.jpg,640,480,person,225.53,45.87,270.45,157.51
000000001270.jpg,640,480,person,202.02,69.45,234.45,140.9
000000001270.jpg,640,480,person,327.91,109.23,341.15,154.62
000000001270.jpg,640,480,person,261.01,113.98,292.65,156.99
000000001270.jpg,640,480,person,59.77,137.52,99.07,192.69
000000001271.jpg,640,492,person,220.02,286.36,389.18,486.47
000000001271.jpg,640,492,person,436.72,50.86,639.05,482.05
000000001271.jpg,640,492,person,97.39,64.19,277.31,412.97
000000001271.jpg,640,492,person,191.23,75.88,268.34,148.28
000000001271.jpg,640,492,person,251.19,67.73,342.13,203.91
000000001290.jpg,640,540,person,286.46,11.88,480.27,280.06
000000001290.jpg,640,540,person,16.56,13.4,326.98,281.39
000000001290.jpg,640,540,person,340.77,122.42,640,540
000000001290.jpg,640,540,cup,157.07,450.6,290.69,539.2
000000001292.jpg,640,427,person,107.23,47.68,467.21,427
000000001292.jpg,640,427,person,0,205.05,32.62,398.88
000000001292.jpg,640,427,cup,66.74,228.43,98.79,261.32
000000001295.jpg,480,640,person,303.47,497.98,327.38,544.9
000000001295.jpg,480,640,person,343.13,488.17,356.67,534.7
000000001295.jpg,480,640,person,356.23,485.44,381.43,562.67
000000001295.jpg,480,640,person,398.83,485.57,424.85,569.42
000000001295.jpg,480,640,person,379.35,500.31,399.82,565.91
000000001295.jpg,480,640,person,237.68,487.33,242.18,509.03
000000001295.jpg,480,640,person,175.73,483.35,187.24,519.64
000000001295.jpg,480,640,person,158.54,482.21,173.63,518.17
000000001295.jpg,480,640,person,25.83,488.41,65.7,576.37
000000001295.jpg,480,640,person,259.39,483.94,272.48,513.93
000000001295.jpg,480,640,person,245.91,485.98,253.17,511.3
000000001295.jpg,480,640,person,7.4,515.76,43.02,581.7
000000001298.jpg,640,428,person,84.64,0.06,639.6,415.56
000000001298.jpg,640,428,person,368.5,2.03,456.79,169.01
000000001307.jpg,480,640,person,188.22,39.27,406.23,592.4
000000001308.jpg,640,426,person,203.97,120.65,366.13,264.68
000000001311.jpg,640,482,person,149.38,223.1,185.95,325.42
000000001315.jpg,480,640,person,125.02,136.99,330.79,562.7
000000001319.jpg,518,600,person,324.22,96.59,518,288.97
000000001319.jpg,518,600,cup,81.52,284,148.43,377.55
000000001330.jpg,480,640,person,38.47,228.02,288.02,577.6
000000001332.jpg,640,419,person,364.68,94.32,405.58,263.77
000000001342.jpg,640,480,person,369.04,365.3,597.19,480
000000001347.jpg,500,375,cup,205.31,236.74,243.8,263.79
000000001350.jpg,640,498,person,394.18,293.75,407.28,341.5
000000001350.jpg,640,498,person,380,292.68,395.42,340.81
000000001350.jpg,640,498,person,328.63,284.99,349.84,339.62
000000001350.jpg,640,498,person,360.85,291.54,380.71,340.5
000000001350.jpg,640,498,person,219.23,285.41,229.14,323.66
000000001350.jpg,640,498,person,227.73,285.74,241.11,327.37
000000001350.jpg,640,498,person,195.19,285.35,208.83,321.77
000000001350.jpg,640,498,person,31.13,282.33,50.25,321.73
000000001350.jpg,640,498,person,182.87,285.95,194.33,321.35
000000001350.jpg,640,498,person,4.95,274.36,15.58,318.71
000000001350.jpg,640,498,person,24.41,281.51,36.18,319.81
000000001350.jpg,640,498,person,20,282.51,32.62,316.02
000000001350.jpg,640,498,person,452.09,299.39,468.98,343.87
000000001350.jpg,640,498,person,342,289,509,345
000000001355.jpg,640,480,cup,415.65,175.06,431,192.07
000000001359.jpg,427,640,person,241.62,362.43,329.35,611.24
000000001360.jpg,612,612,person,357.57,133.4,532.23,592.75
000000001360.jpg,612,612,cup,354.74,214.63,390.67,245.46
000000001369.jpg,640,480,person,266.31,136.48,358.66,389.9
000000001375.jpg,640,428,person,157.5,144.03,407.57,423.4
000000001381.jpg,640,463,person,410.82,188.94,483.14,279.06
000000001386.jpg,640,480,cup,373.82,192.47,429.45,250.89
000000001386.jpg,640,480,cup,457.35,1.08,638.56,227.6
000000001390.jpg,640,480,person,365.63,182.34,568.61,404.38
000000001390.jpg,640,480,person,337.09,146.13,430.27,338.19
000000001390.jpg,640,480,person,124.27,181.52,181.02,250.76
000000001397.jpg,640,427,person,279.19,60.05,430.15,274.38
000000001398.jpg,407,482,person,24.91,124.83,407,476.86
000000001401.jpg,354,500,person,76.62,10.39,164.94,170.13
000000001403.jpg,640,480,person,67.96,32.36,431.46,472.45
000000001404.jpg,478,640,person,73.18,117.67,478,440.54
000000001407.jpg,428,640,person,138.97,198.88,314.05,553.99
000000001407.jpg,428,640,person,198.51,0,337.99,154.59
000000001407.jpg,428,640,person,123.69,4.07,241.62,142.14
000000001407.jpg,428,640,person,214.79,0.89,280.35,89.12
000000001424.jpg,640,480,person,167.19,2.16,502.65,352.72
000000001424.jpg,640,480,person,361.89,0,521.59,227.05
000000001424.jpg,640,480,person,238.23,154.25,344.43,341.06
000000001424.jpg,640,480,person,395.75,161.09,449.42,224.3
000000001424.jpg,640,480,person,472.47,172.13,551.37,279.46
000000001424.jpg,640,480,person,585.71,149.92,631.55,196.07
000000001424.jpg,640,480,person,329.03,53.07,390.26,254.04
000000001424.jpg,640,480,person,475.83,184.85,640,351.4
000000001424.jpg,640,480,person,36.67,191.78,196.38,371.32
000000001424.jpg,640,480,person,591.48,7.06,638.98,154.85
000000001424.jpg,640,480,person,522.3,258.78,640,313.59
000000001431.jpg,640,428,person,271.72,0.05,358.72,106.32
000000001431.jpg,640,428,person,81.53,75.2,170.28,229.93
000000001431.jpg,640,428,person,0,113.23,39.58,237.15
000000001431.jpg,640,428,person,523.08,60.5,577.97,231.59
000000001431.jpg,640,428,person,567.84,135.51,630.67,232.31
000000001431.jpg,640,428,person,185.68,177.67,221.28,209.31
000000001431.jpg,640,428,person,217.33,17.74,492.31,408.04
000000001431.jpg,640,428,person,615.76,118.51,640,197.94
000000001436.jpg,500,375,person,0,0.21,120.51,187.29
000000001436.jpg,500,375,person,0,58.99,471.91,370.79
000000001451.jpg,640,428,person,279.84,150.41,308.03,209.56
000000001453.jpg,600,464,person,70.59,213.49,103.8,338.05
000000001453.jpg,600,464,person,264.85,288.31,311.86,342.51
000000001453.jpg,600,464,person,286.55,275.98,326.17,324.92
000000001453.jpg,600,464,person,390.05,288.88,429.63,346.91
000000001453.jpg,600,464,person,487.18,282.6,531.21,343.87
000000001453.jpg,600,464,person,232.64,281.26,267.17,320.45
000000001453.jpg,600,464,person,168.48,163.37,175.01,178.97
000000001453.jpg,600,464,person,177.92,161.78,185.41,175.27
000000001453.jpg,600,464,person,259.82,192.27,269.59,206.36
000000001453.jpg,600,464,person,268.4,193.58,274.12,203.21
000000001464.jpg,640,427,person,348.14,102.42,503.94,228.41
000000001488.jpg,640,427,person,320.97,92.29,497.36,283.14
000000001488.jpg,640,427,person,0,33.49,60.72,314.95
000000001507.jpg,612,612,cup,199.86,2.07,348.73,70.99
000000001523.jpg,640,480,person,152.48,148.57,217.72,184.43
000000001523.jpg,640,480,person,598.51,152.2,613.34,170.07
000000001527.jpg,640,480,person,206,165.41,336.97,437.17
000000001536.jpg,640,480,person,0,11.29,87.68,109.15
000000001548.jpg,640,427,person,165.04,69.75,269.63,299.09
000000001554.jpg,640,427,person,421.71,24.3,489.59,243.86
000000001554.jpg,640,427,person,516.24,11.51,574.77,259.08
000000001554.jpg,640,427,person,398.28,2.26,449.98,228.82
000000001554.jpg,640,427,person,490.99,22.6,533.71,96.17
000000001554.jpg,640,427,person,553.6,28.05,608.36,270.59
000000001554.jpg,640,427,person,596.66,28.52,640,233.98
000000001558.jpg,640,480,cup,0,83.78,166.49,310.81
000000001558.jpg,640,480,cup,176.6,128.21,271.01,197.6
000000001563.jpg,435,640,person,40.2,110.74,401.26,640
000000001569.jpg,500,335,person,72.11,41.4,208.81,330.58
000000001569.jpg,500,335,person,100.29,80.98,248.44,334.55
000000001573.jpg,640,480,cup,334.04,39.55,369.05,74.56
000000001573.jpg,640,480,cup,306.34,48.36,358.11,96.9
000000001573.jpg,640,480,cup,364.75,34.5,401.75,78.62
000000001579.jpg,640,258,person,152.48,1.16,493.39,253.36
000000001580.jpg,640,480,person,164.78,133.23,273.46,403.76
000000001580.jpg,640,480,person,302.14,162.21,389.23,391.56
000000001580.jpg,640,480,person,392.75,143.77,532.23,410.64
000000001580.jpg,640,480,person,303.32,174.91,327.24,224.85
000000001580.jpg,640,480,person,261.24,167.14,292.28,228.66
000000001580.jpg,640,480,person,53.17,155.39,88.95,256.77
000000001580.jpg,640,480,person,0,150.14,39.45,286.03
000000001580.jpg,640,480,person,88.12,169.38,105.16,214.29
000000001580.jpg,640,480,person,247.98,174.05,262.8,189.11
000000001586.jpg,640,425,person,187.32,100.36,334.68,367.77
000000001586.jpg,640,425,person,354.89,93.85,519.23,364.37
000000001591.jpg,640,640,person,228.18,87.78,280.65,325.72
000000001591.jpg,640,640,person,445.15,114.06,553.13,268.11
000000001592.jpg,425,640,person,107.54,219.33,387.13,606.38
000000001596.jpg,500,419,sports ball,432.94,93.05,462.23,120.42
000000001596.jpg,500,419,person,0.05,166.78,190.51,243.52
000000001599.jpg,640,480,person,76.46,248.57,102.16,315.72
000000001599.jpg,640,480,person,32.64,246.89,53.04,309.32
000000001599.jpg,640,480,person,126.82,214.02,143.07,236.48
000000001599.jpg,640,480,person,335.7,172.02,352.46,225.77
000000001599.jpg,640,480,person,313.5,173.87,333.02,227.46
000000001599.jpg,640,480,person,154.76,215.09,178.41,252.37
000000001599.jpg,640,480,person,136.55,218.84,153.9,253.88
000000001599.jpg,640,480,person,63.1,246.74,84.31,313.06
000000001599.jpg,640,480,person,402.59,169.69,420.17,221.94
000000001599.jpg,640,480,person,367.27,292.01,437.96,359
000000001599.jpg,640,480,person,62.73,202.21,78.42,246.62
000000001599.jpg,640,480,person,408.39,208.56,414.27,218.47
000000001599.jpg,640,480,sports ball,151.82,292.21,162,297.66
000000001599.jpg,640,480,sports ball,55.78,272.27,58.63,275.17
000000001599.jpg,640,480,person,224.05,211.81,233.99,231.14
000000001599.jpg,640,480,person,16,140,428,251
000000001626.jpg,500,375,person,188.34,1.68,395.18,369.96
000000001626.jpg,500,375,person,49.24,59.68,332.93,375
